refLocal;idVehiculo
1404592;-1656629024
1345620;-1928483913
1404606;-1442604322
1404813;-1333237706
1442032;55327
1622952;56006
1603603;55915
1614210;55968
1643546;56116
1643547;56116
1641865;56112
1658086;55595
1652402;56138
1680126;56256
1737451;56494
1738516;56495
1755150;56578
1750893;56548
1767798;56632
1788423;56769
1782285;56723
1787414;56758
1796784;56736
1791806;56781
1789928;56774
1809120;56769
1809140;56769
1810633;56146
1810634;56146
1808974;56849
1806378;56837
1814452;56873
1801691;56805
1807991;56846
1841940;56822
1833842;56674
1833104;56915
1833203;56915
1836318;56981
1838489;56855
1854470;57066
1850858;57053
1850859;57053
1851705;57056
1871718;57139
1892148;57216
1902434;57260
1905836;57274
1896937;57236
1895474;57231
1914099;57307
1922807;57316
1923404;57320
1928312;57318
1928896;57324
1929846;57393
1929847;57393
1943092;57364
1947779;57379
545547;49860
1451722;-1181078248
556732;51402
1953974;56678
1959114;57507
1730321;56462
1793124;56783
1858576;57094
1906644;57278
1908970;57286
1714293;56398
1745974;56526
1768860;56615
1780174;56695
1811001;56856
1863517;57115
1866701;57166
1865310;57122
1906518;57277
1905753;57274
1925353;57362
1943229;57364
1957740;57538
1720747;56424
1893978;57223
1932646;57407
1642579;56079
1594614;55751
1698794;56085
1723122;56434
1753325;56569
1720430;56395
1653245;56143
1646484;56073
1748534;56536
1879899;57180
1894614;57227
1700732;56342
1892339;57217
1729760;56460
1927696;57391
1851440;57056
1914041;57307
1928863;57324
1957780;57538
1914132;57307
1772306;56654
1929987;57394
1652250;56138
1902286;57260
1895326;57231
1922837;57316
1747884;56533
1705172;56360
1910655;57252
1906403;57277
1804610;56832
1847383;57018
1639514;56091
1678195;56245
1785703;56753
1911184;57293
1739516;56500
1914581;57308
1772168;56654
1785644;56753
1924128;57360
1805133;56831
1653066;56142
1645391;56089
1899963;57249
1911202;57293
1828569;56938
1739535;56500
1927647;57391
1729875;56460
1777478;56685
1625120;56016
1829083;56953
1922922;57316
1705351;56361
1751564;56552
1851084;57054
1941410;57435
1794541;56786
1928703;57392
1954028;-1591304600
1905048;57271
1909055;56940
1946675;-1157420351
1949040;57472
1799258;56795
1838070;56900
1790122;56777
1822611;56922
1835548;56980
1802343;56808
1853147;57062
1906415;57277
1928219;57318
1679122;56248
1682396;56271
1808821;56849
1411321;55283
1840239;56992
1849959;57048
1877919;57171
1816151;56826
1794539;56786
1928615;57392
1884213;57193
1825768;56933
1959007;57507
1606664;55938
1652475;56138
1644040;56101
1644041;56101
1669866;56205
1735592;56484
1182731;54062
991670;52554
1744846;56525
1182626;54062
1747297;56531
1775172;56663
1782485;56724
1792650;56782
1782618;56724
1798372;56793
1809313;56851
1810758;56860
1810767;56860
1810768;56860
1817251;56880
1794583;56786
1751495;56552
1778311;56691
1778312;56691
1780887;56696
1805423;56834
1807504;56839
1819502;56884
1793745;56785
1827749;56954
1713371;56393
1825998;56919
1831078;56910
1831081;56910
1831086;56910
1832061;56965
1832031;56965
1832170;56968
1832315;56968
1836084;56978
1839155;56989
1848267;57022
1857138;57077
1861306;57105
1861366;57105
1889731;57210
1889852;57210
1905030;57271
1906405;57277
1908924;57286
1908600;57285
1908678;57285
1911034;57292
1911269;57293
1911346;57291
1911754;57294
1795156;56787
1605305;55932
1796013;56789
1818082;56684
1927314;57389
1818535;56823
1927465;57391
1921578;57313
1927466;57391
1926735;57387
1926736;57387
1928621;57392
1928911;57324
1929937;57393
1929648;57396
1929913;57393
1929938;57393
1931738;57404
1931783;57404
1931797;57404
1933044;57408
1935540;57413
1929363;57394
1940602;57433
1940878;57028
1940879;57028
1941405;57435
1917238;57335
1948132;-1689062124
1948247;-1837731427
1948786;57471
1948870;57471
1925381;57362
1950113;57476
701578;51937
1952893;57484
1942889;57442
1862162;57106
1373149;54981
720159;51993
852304;-1645575424
966100;-1901805815
965862;-1106699383
248478;50217
676233;-1100814097
1264865;-1578377800
861993;52418
1458964;52825
1353701;55069
1011527;-1927841691
1167763;54123
1305128;-1386244113
723188;52008
1404168;55242
1037316;53257
1255420;54029
1357737;54779
1370464;55064
1201573;54342
1252159;-1790435245
1284894;52420
1033270;-1835456281
964831;52945
1381015;55098
1371872;55002
996374;-1756800446
1118688;-1906104297
1341504;54203
1279173;-1737768953
1373148;54981
1392316;55093
1006170;-1452077378
1308226;-1224969489
1392317;55093
1369314;55119
1582045;55852
1606619;55938
1606626;55938
1558272;55750
1558273;55750
1593464;55761
1593542;55761
1622479;56004
1623097;56006
1578841;55791
1640363;56105
1646520;56073
1647769;56087
1666537;55059
1671565;56200
1681242;56266
1682400;56271
1678215;56245
1675485;56231
1683138;56273
1676438;56237
1676441;56237
1676531;56237
1683399;56274
1696874;56333
1696789;56333
1688757;56298
1697302;56335
1700684;56341
1701441;56345
1647100;56077
1647153;56077
1708665;56372
1703017;56349
1703018;56349
1709011;56373
1709008;56373
1716216;56406
1727740;56420
1729132;56457
1728615;56456
1728925;56456
1728904;56456
1732251;56390
1738456;56495
1741014;56507
1741252;56341
1725668;56445
1744699;56524
1759084;56605
1752751;56570
1785326;56752
1760621;56586
1761601;56560
1749865;56543
1750488;56540
1764158;56563
1753732;56571
1787495;56758
1768151;56633
1767022;56631
1766880;56631
1770360;56651
1794964;56705
1794766;56705
1784216;56748
1785080;56751
1789278;56777
1780691;56695
1799322;56795
1799368;56795
1799369;56795
1791878;56781
1802880;-1722573682
1802897;-1527704095
1804615;56832
1807301;56844
1807412;56844
1808925;56849
1805743;56835
1817753;56687
1804660;56835
1820981;56891
1821556;56682
1843410;57011
1843414;57011
1823637;56927
1825455;56932
1831022;56918
1831023;56918
1835286;56976
1835287;56976
1837847;56986
1839775;56903
1839576;56903
1839814;56907
1839946;56907
1845142;57013
1817199;56879
1841522;56997
1849866;57048
1849842;57048
1850048;57048
1815783;56877
1815951;56877
1851493;57056
1875530;57168
1874093;57133
1871662;57139
1868972;57154
1876186;57084
1865095;57121
434074;50946
1879063;57175
1873398;57130
1873277;57130
1864646;57124
1886511;57202
1886500;57202
1887283;57192
1887084;57192
1887423;-1160238115
1802223;56808
1887668;57042
1903819;57266
1893752;57222
1901654;57257
1901744;57257
1894595;57227
1895505;57231
1916650;57314
1917512;57327
1922492;57317
1915846;57331
1923510;57320
1923763;57321
1923848;57321
1928222;57318
1895641;57230
1920768;57354
1933852;57349
1925277;57361
1924652;57358
1940203;57432
1941258;-1554607589
1941894;-1410478769
1943172;57364
1509135;55596
1562615;55753
1945854;57377
1935541;57413
1945804;57377
1952017;57381
1855578;57069
1954076;56909
1682575;56271
1957213;-1083422954
1957212;-1882198245
1957272;57537
1837997;56987
1150145;53908
1887394;-1124605527
1767053;56619
1904767;57270
1904768;57270
1748849;56537
1904769;57270
1904770;57270
1747617;55455
1669288;56202
1840238;56992
1906483;57277
1618473;55989
1757449;56600
1805915;56840
1679358;56249
1646407;56073
1684614;56280
1739855;56493
1854568;57066
1877859;57171
1792092;56734
1801886;56806
1562548;55753
1792452;56741
1792206;56734
1904694;57270
1825557;56933
1795408;56787
1690751;56308
1744397;56520
1935559;57413
1806437;56840
1484502;54291
1618457;55989
1757810;56600
1312488;54842
1808867;56849
1871374;57139
1910712;57252
1855547;57069
1644229;56101
1892236;57217
1833419;56970
1692433;56313
1814455;56873
1866430;57161
1953467;57399
1693910;56321
1945824;57377
1875161;57157
1885976;57201
1676677;56238
1908607;57285
1803731;56827
1959718;57546
1873160;57129
1870930;57147
1643733;56116
1912262;57296
1841995;56822
1818964;56883
1834242;56973
1910924;57292
1947076;-1600522330
1948623;57470
1819986;56886
1916343;57333
1931717;57403
1707393;56367
1824808;56931
1772058;56654
1861342;57105
1957957;57539
1818740;56882
1897069;57237
1952798;57484
1688652;56298
1721980;56429
1782736;56742
1868649;57155
1904281;57268
1900233;57250
1793430;56784
1806301;56837
1718408;56414
1773995;56659
1748421;56535
1771530;56616
1807738;56842
1622515;56004
1771744;56616
1958669;57544
1904593;57269
1920328;57346
1713815;56396
1779808;56692
1937303;57374
1788494;56769
1859203;57096
1947434;-1388526947
1948326;57469
1795158;56787
1796995;56739
1887085;57192
1908865;57286
1606523;55938
1707387;56367
1767040;56631
1815884;56877
1958648;57544
1764300;56563
1853639;57063
1711630;56385
1954216;56909
1752849;56570
1839901;56907
1870445;57146
1887782;57042
1904839;57270
1777522;56685
1674302;56224
1666452;56070
1857720;57078
1643989;56084
1947374;-1315616363
1948455;57469
1618328;55988
1716754;56409
1839577;56903
1849987;57048
1849988;57048
1881727;57037
1951135;56395
1534566;55564
1854040;-1559950451
1714423;56398
1887144;57192
1914689;57311
1739867;56493
1857696;57078
1729103;56457
1821370;56725
1923203;57323
1923313;57320
1954020;-1661576000
1461355;-1331014968
1449757;-1800193395
1780612;56695
1906744;57278
1729761;56460
1892436;57217
1853133;57062
1853225;57062
1958153;57540
545329;-1725587600
1839501;56991
1808817;56849
1871646;57139
1886608;57203
1641986;56112
1823008;56922
1787534;56758
1808079;56846
1914098;57307
1729887;56460
1879615;57183
1892424;57217
1621025;55998
1675307;56231
1675330;56231
1675362;56231
1675306;56231
1734457;56478
1726550;56448
1762441;56559
1788119;56765
1829190;56921
1958080;57540
1775144;56663
1834087;56973
1874388;57134
1908905;57286
1911241;57293
1739576;56500
1771666;56616
1803821;56829
1858457;57093
1862195;57106
1908768;57286
1927703;57391
1640876;56080
1804232;56829
1850823;57053
1906633;57277
1935874;57417
1951971;57381
1863246;57113
1775146;56663
1789769;56776
1948127;-1478361284
1809056;56704
1722196;56430
1775059;56663
1911160;57293
1931232;57401
1955086;57532
1857725;57078
1647874;56054
1692373;56313
1739491;56500
1838540;56855
1874296;57134
1748882;56537
1637705;56067
1954222;56909
1703421;56350
1778310;56691
1930932;57400
1870743;57145
1868260;57163
1892212;57217
1729762;56460
1833402;56970
1614332;55968
1770459;56651
1918757;57340
1934126;57367
1934435;57375
1941664;57436
1675299;56230
1755962;56595
1949179;57472
1949894;57474
1674909;56229
1819857;56886
1833657;56971
1930901;57400
1870721;57145
1868248;57163
1902842;57262
1941398;57435
1700931;56342
1606680;55938
1832038;56965
1837046;56983
1646377;56073
1700675;56341
1748522;56536
1767023;56631
1839406;56991
1815952;56877
1851126;57054
1897585;57239
1904113;57267
1793202;56783
1760589;56586
1835243;56976
1955054;57532
1915637;57331
1882815;57186
1399169;55104
1948152;-1483163380
1623312;56007
1904693;57270
1793009;56733
1835066;56975
1869897;57149
1828876;56953
1751456;56552
1758876;56604
1928202;57318
1649262;56125
1645150;56081
1668637;56198
1710386;56380
1754622;56577
1869112;57153
1690804;56308
1753968;56573
1720955;56424
991640;52554
1889950;57210
1890162;57211
1910535;57290
1581470;55784
1671586;56200
1652359;56138
1652360;56138
1734420;56478
1757461;56601
1757482;56601
1768277;56634
1782372;56723
1782373;56723
1839874;56907
1848443;57023
1954291;56461
1850874;57053
1932718;57407
1698927;56085
1716794;56409
1753174;56569
1903830;57266
1897801;57240
1722210;56430
1799200;56795
1904991;57271
1930150;57397
1929334;57393
1643101;56117
1834882;56976
1891722;57215
1954962;57532
1641824;56112
1787373;56758
1808836;56849
1807947;56846
1871592;57139
1882463;57186
1886697;57203
1925085;57360
1812649;56864
1711604;56385
1739694;56493
1840255;56992
1729746;56460
1638766;56071
1739578;56500
1911243;57293
1947170;-1010251003
1948730;57470
1955049;57532
1883034;57186
1691871;56311
1856166;57073
1844819;56912
1836527;56981
1658056;55595
1658057;55595
1782468;56724
1683249;56274
1708515;56372
1807274;56844
1847944;57021
1805267;56831
1653197;56142
1760978;56561
1914094;57307
1955062;57532
1017848;53158
1769619;56646
1886201;57200
1959030;57507
1793074;56783
1622446;56004
1669786;56205
1826037;56919
1925292;57362
1623020;56006
1737784;56494
1738213;56495
1835997;56978
1921751;57313
1863932;55446
1956080;-1614395107
1655011;56152
1775472;56664
1678235;56245
1768121;56633
1756170;56599
1862165;57106
1678217;56245
1908961;57286
1838071;56900
1893683;57222
1958096;57540
1744170;56520
1759283;56607
1775414;56663
1819615;56884
1874249;57134
1908812;57286
1911092;57293
1808398;56847
1840186;56992
1840187;56992
1840184;56992
1840185;56992
1677003;56239
1904690;57270
1718402;56414
1954290;56461
1751455;56552
1829173;56921
1857683;57078
1837685;56986
1700779;56342
1879964;57180
1653310;56143
1870884;57147
1821621;56682
1958603;57544
1722583;56431
1760576;56586
1718013;56413
1927005;57388
1263371;54569
1680994;56265
1808894;56849
1865927;57142
1865685;57150
1906546;57277
1932198;57405
1769039;56604
1821516;56682
1809363;56851
1779791;56692
1848236;57022
1747748;55142
1958793;57543
1793504;56784
1806350;56837
1623019;56006
1737783;56494
1738212;56495
1835990;56978
1921750;57313
1841455;56997
1945738;57377
1645514;56089
1957674;57538
1744534;56524
1745623;56524
1756166;56599
1898525;57243
1785031;56751
1905047;57271
1953990;57113
1640881;56080
1804222;56829
1816340;56850
1930093;57397
1320772;54841
1929117;57394
1502887;55578
1352199;54958
1283245;54676
1142769;-1025887645
1834832;56975
1599851;55905
1900047;57249
1716167;56406
1900326;57250
1644166;56101
1861409;57106
1618351;55988
1678249;56245
1690753;56308
1768400;56634
1912375;57297
1927006;57388
1835608;56980
1692520;56315
1789743;56774
1831996;56965
1727587;56452
1825456;56932
1627225;56026
1951127;56395
1853553;57063
1849844;57048
1641178;56109
1720796;56424
1642740;56079
1678148;56245
1698892;56085
1722991;56434
1753286;56569
1894070;57223
1870854;57147
1898295;57242
1812693;56864
1762217;56567
1769048;56604
1954989;57532
1882475;57186
1882461;57186
1809336;56851
1848293;57022
1853518;57063
1853519;57063
1853521;57063
1877996;57171
1815988;56826
1762443;56559
1747238;56531
1683079;56273
1750435;56540
1954884;57532
1820942;56891
1835677;56980
1882386;57186
1913656;57302
1718583;56416
1853096;57062
1863906;57100
1806509;56840
1856061;57073
496887;51180
1384587;55096
1386089;-1987346647
1363806;55024
1290287;54038
1604806;52621
1373943;55129
1556541;-1275443129
1233607;54452
1469622;55447
1396786;-1295555562
1350426;55060
1630062;-1735001743
1618602;55989
1653096;56142
1241958;54245
1371989;55157
1629105;56034
1550818;55711
1668740;52641
1378571;55175
1501765;55595
1000803;53068
1679127;56248
1371604;55130
1680359;56259
1739884;56493
1745771;55884
1168189;54048
1757892;56600
1764941;56625
1689278;56301
1689387;56301
1817769;56836
1825210;56910
1830044;56916
1850706;57052
1875837;57091
1868541;57156
1774145;56659
1909488;56824
1900006;57249
1855119;57075
1902685;57261
1902686;57261
1902591;57261
1922319;57317
1531074;55577
1583838;55845
1137644;53811
1378515;55175
1501831;55595
1545824;55700
1654530;56149
1691337;56309
1689389;56301
1689390;56301
1689391;56301
1689392;56301
1825243;56910
1825244;56910
1825214;56910
1002752;53068
1843855;57008
1909489;56824
1820740;56887
1820741;56887
1621326;55999
1687564;56293
1812620;56864
111221;-1153423996
570387;-1052566502
110991;-1468381336
1404716;-1056666282
1405352;-1135019382
1405353;-1506066645
1007735;53103
1404792;-1073399373
1405354;-1730193884
1404784;-1708980704
1301461;-1274557618
1643532;56116
1668273;56197
1668449;56197
1680971;56265
1733620;56476
1680102;56256
1754016;56573
1748674;56536
1791301;56737
1791451;56737
1789839;56774
1850819;57053
1863259;57113
1872538;57126
1897353;57238
1935522;57413
1669840;56205
1856012;57073
1915991;57300
1794538;56786
1928614;57392
1826700;56948
1936548;57418
1896892;57236
1924755;57361
1807684;56842
1880995;57176
1769365;56650
1895737;57230
1639504;56091
1800899;56802
1843930;57010
1835265;56976
1775465;56664
1747704;52540
1799469;56796
1924041;57358
1949088;57472
1949826;57474
1747941;56533
1705777;56363
1839438;56991
1853693;57063
1698066;56336
1857832;57078
1865016;57121
1747785;56533
1832612;56966
1796051;56789
1677001;56239
1717352;56410
1748863;56537
1829279;56921
1878816;57174
1897955;57241
1884469;57193
1799199;56795
1904990;57271
1930149;57397
1929960;57393
1737731;56494
1737733;56494
1737730;56494
1737732;56494
1918723;57340
1934096;57367
1797816;56675
1725712;56445
1917286;57335
1955813;57533
1958121;57540
1319796;54809
1799301;56795
1301467;53274
1320779;54841
1374472;55131
1809158;56851
1806752;56838
1848173;57022
954034;52906
1431374;55316
1340320;54893
1292842;-1341981154
1155119;53908
990998;53044
1280203;54425
1682598;56271
1709668;55083
1705462;56361
1730093;56461
1712961;56391
1824607;56904
1824609;56904
1839891;56907
1839894;56907
1887966;57206
1954920;57532
1853634;57063
1882788;57186
1904389;57268
1911145;57293
1623018;56006
1737781;56494
1738211;56495
1739476;56500
1835996;56978
1921760;57313
1730226;56461
1779403;56697
1906509;57277
1689582;56302
1743134;56514
1796638;56736
1831623;56964
1822549;56923
1884625;57193
1832608;56966
1912683;57298
1781551;56720
1925883;57385
1915774;57331
1762362;56559
1900697;57253
1904993;57271
1930151;57397
1762546;56559
1641186;56109
1921641;57313
1623057;56006
1641768;56112
1787317;56758
1618350;55988
1641767;56112
1787316;56758
1927792;57391
1514607;-1039836228
